goal,foul,corner,offside,yellow_card,red_card,penalty,fastbreak,attempt_1,attempt_2,attempt_3,attempt_4,attempt_5,attempt_6,attempt_7,attempt_8,attempt_9,attempt_10,attempt_11,attempt_12,attempt_13,attempt_14,attempt_15,attempt_16,attempt_17,attempt_18,attempt_19,country
1,18,12,5,1,0,0,0,0,0,3,0,0,0,1,0,3,0,3,1,0,0,10,0,0,0,0,0
1,17,7,4,5,0,0,0,0,0,9,0,0,1,0,0,2,0,1,0,1,0,11,0,0,0,0,0
0,40,7,4,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0
1,30,8,4,3,0,1,0,0,0,8,0,0,0,0,0,1,0,2,0,0,1,12,0,0,0,0,0
4,31,11,2,9,0,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,16,0,0,0,0,spain
4,27,10,6,7,0,0,0,0,0,7,0,0,1,1,1,3,0,2,0,0,0,20,1,0,0,1,italy
1,25,11,12,6,0,0,0,0,0,6,0,0,1,1,0,4,0,1,1,1,0,12,0,0,0,0,spain
3,24,6,3,4,0,0,0,0,0,8,0,0,0,1,0,2,1,1,0,0,0,7,2,0,0,0,germany
4,17,10,5,2,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,1,0,12,0,0,0,0,0
3,27,8,2,7,1,0,0,0,0,4,0,0,0,0,0,2,0,3,0,0,0,12,0,1,0,0,0
5,28,7,3,5,0,0,0,0,0,13,0,0,0,0,0,4,0,1,0,0,0,8,1,0,0,0,germany
2,21,7,8,5,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,16,1,2,0,0,france
0,22,8,3,2,0,0,0,0,0,8,0,0,1,1,0,3,0,1,0,0,0,10,0,1,0,0,france
2,22,10,10,4,0,0,0,0,0,12,0,0,0,0,1,1,0,1,0,1,0,12,0,0,0,0,germany
2,29,11,6,5,0,0,0,0,0,9,0,0,0,1,0,2,0,4,0,0,0,10,1,0,1,0,spain
2,27,4,4,3,0,0,0,0,0,6,0,0,0,0,0,2,2,1,0,1,0,9,0,0,0,0,germany
4,11,12,4,2,0,1,0,0,0,11,0,0,0,0,0,2,1,0,0,0,1,9,0,0,0,0,spain
4,21,7,6,6,2,1,0,0,0,4,0,0,0,0,1,2,0,2,1,1,1,8,0,0,0,1,spain
3,38,8,7,4,0,0,0,0,0,6,0,0,0,0,0,1,1,4,1,0,0,10,0,0,1,0,france
3,27,5,5,3,0,0,0,0,0,8,0,0,1,1,4,2,0,1,1,0,0,15,0,0,0,0,0
1,32,7,5,5,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2,0,15,0,1,0,0,italy
2,23,16,5,7,0,0,0,0,0,10,0,0,0,0,0,3,0,5,0,1,0,15,0,0,0,0,0
3,27,13,3,5,0,0,0,0,0,15,0,0,0,0,0,1,1,2,0,1,0,15,0,0,0,0,0
1,31,9,4,4,0,0,0,0,0,6,0,0,0,2,0,2,0,2,0,0,0,6,0,1,1,0,0
1,20,11,10,5,0,0,0,0,0,13,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,italy
1,19,11,6,6,0,1,0,0,0,7,0,0,0,0,0,0,0,3,0,0,1,16,0,0,0,0,italy
2,26,10,7,4,0,0,0,0,0,7,0,0,1,1,0,3,0,1,0,0,0,8,2,0,0,0,spain
4,32,8,2,2,0,1,0,0,0,7,0,0,1,0,0,1,1,2,0,0,1,11,0,0,0,0,italy
1,28,13,6,6,1,0,0,0,0,6,0,0,0,1,1,4,0,0,0,0,0,14,0,0,0,0,italy
0,27,11,3,6,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,italy
1,22,5,6,7,1,0,0,0,0,8,0,0,0,1,0,3,0,0,0,1,0,7,0,1,0,0,france
1,27,11,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,spain
1,29,13,5,4,0,0,0,0,0,6,0,0,0,0,0,4,1,0,0,1,0,16,1,1,0,0,italy
1,26,15,9,4,0,0,0,0,0,5,0,0,0,0,1,1,0,4,1,1,0,14,0,1,0,0,italy
2,34,8,10,2,0,0,0,0,0,9,0,0,0,0,0,1,0,4,1,1,0,7,0,0,0,0,0
3,32,7,1,4,0,1,0,0,0,8,0,0,1,1,0,2,0,1,0,0,1,8,0,0,0,1,0
2,19,9,7,4,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,1,0,10,0,0,0,0,germany
4,33,11,4,5,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,1,0,9,0,0,0,1,germany
4,17,10,4,3,0,2,0,0,0,11,0,0,0,0,0,7,0,4,0,0,2,12,1,2,0,0,germany
5,34,12,3,4,0,0,0,0,0,10,0,0,0,1,0,2,1,1,0,0,0,11,0,0,0,0,0
2,26,9,6,3,0,0,0,0,0,6,0,0,0,0,0,3,1,1,0,3,0,15,0,0,0,0,germany
3,26,6,2,2,0,0,0,0,0,9,0,0,0,0,0,2,1,1,0,1,0,11,0,1,0,0,germany
2,23,7,14,2,1,1,0,0,0,7,0,0,0,0,0,2,0,2,0,0,1,9,0,0,0,0,0
6,43,4,9,5,0,1,0,0,0,9,0,0,0,0,0,2,1,2,0,0,1,13,0,0,0,1,0
5,28,10,8,3,1,1,0,0,0,8,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0
0,15,4,4,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0
4,21,7,10,6,0,0,0,0,0,5,0,0,0,1,0,1,1,1,1,0,0,9,0,1,0,0,0
1,21,11,8,5,0,0,0,0,0,1,0,0,2,1,0,2,1,2,0,0,0,11,0,1,0,0,0
4,22,6,7,6,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,1,0,5,1,0,0,0,0
1,48,6,4,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,11,0,2,0,0,france
6,17,4,4,4,0,0,0,0,0,9,0,0,0,0,0,3,1,3,0,1,0,8,0,0,0,0,spain
1,33,10,6,4,0,0,0,0,0,8,0,0,0,0,0,6,0,6,0,2,0,7,0,0,0,0,0
1,22,8,8,3,0,0,0,0,0,10,0,0,0,1,0,2,0,2,0,0,0,15,0,1,0,0,france
2,39,7,5,6,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,9,0,1,0,1,spain
2,29,11,5,0,0,0,0,0,0,12,0,0,0,0,0,2,0,2,0,0,0,9,1,0,0,0,germany
3,29,10,11,5,1,0,0,0,0,7,0,0,0,0,0,1,0,3,0,2,0,14,0,0,0,0,germany
0,27,7,6,5,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,france
2,34,4,6,7,0,0,0,0,0,9,0,0,0,1,0,3,0,0,0,0,0,11,0,0,0,0,0
1,31,11,4,9,1,1,0,0,0,10,0,0,0,1,0,1,0,5,2,1,1,8,0,0,0,0,0
3,26,14,0,5,0,0,0,0,0,8,0,0,0,0,1,5,0,2,0,1,0,11,0,1,0,1,0
1,21,9,9,7,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,13,0,0,0,0,0
2,23,10,9,5,0,0,0,0,0,4,0,0,0,0,0,2,0,1,1,0,0,18,0,0,0,0,0
2,24,8,8,4,0,0,0,0,0,11,0,0,0,0,0,1,0,2,0,2,0,11,0,0,0,0,germany
7,20,13,5,4,1,1,0,0,0,8,0,0,0,0,1,2,2,1,4,2,1,6,0,0,0,0,spain
3,24,17,2,5,1,1,0,0,0,6,0,0,1,0,0,4,0,3,0,3,1,13,0,0,0,0,italy
4,20,10,1,3,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,1,0,4,1,0,0,2,0
0,31,13,6,4,0,0,0,0,0,9,0,0,0,0,0,3,0,8,1,2,0,11,2,0,0,0,0
6,24,12,3,4,1,1,0,0,0,9,0,0,0,1,0,4,0,3,0,1,1,14,0,0,0,0,italy
3,28,15,4,6,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,1,0,11,0,0,0,0,france
3,17,10,4,3,0,1,0,0,0,6,0,0,0,0,0,0,1,2,0,1,1,9,0,0,0,0,italy
3,40,12,5,6,0,0,0,0,0,4,0,0,2,0,0,2,2,1,0,1,0,11,0,0,0,1,italy
2,28,15,3,4,0,0,0,0,0,12,0,0,0,1,0,3,1,0,0,3,0,11,0,0,0,0,germany
5,35,11,6,6,0,0,0,0,0,8,0,0,1,1,0,3,1,1,2,1,0,4,0,0,0,0,italy
2,25,8,7,8,0,1,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,8,0,0,0,0,spain
4,22,9,9,4,1,0,0,0,0,9,0,0,0,0,0,1,1,2,2,0,0,9,0,0,0,1,italy
5,23,17,6,8,0,0,0,0,0,8,0,0,0,1,0,3,1,1,1,3,0,10,0,1,0,0,spain
5,18,11,5,8,0,0,0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,6,0,0,0,1,0
2,20,8,3,6,0,0,0,0,0,9,0,0,0,1,0,2,1,3,0,1,0,9,0,0,0,0,spain
1,27,8,6,5,0,0,0,0,0,7,0,0,0,0,0,2,0,2,0,0,0,13,0,0,0,1,italy
5,30,7,7,4,0,0,0,0,0,6,0,0,0,0,0,3,0,2,1,0,0,6,0,2,0,1,germany
6,31,9,7,10,0,1,0,0,0,7,0,0,2,0,1,1,1,2,0,1,1,11,0,0,0,0,italy
1,29,17,10,4,0,0,0,0,0,8,0,0,0,0,0,2,0,1,1,0,0,12,0,1,0,0,france
4,31,12,6,3,0,0,0,0,0,8,0,0,0,0,1,3,0,1,0,2,0,12,0,0,0,0,italy
3,30,10,4,10,0,0,0,0,0,11,0,0,1,0,0,5,0,3,1,0,0,16,0,0,0,1,0
0,21,7,5,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,france
4,44,7,2,9,0,2,0,0,0,4,0,0,0,0,0,2,0,1,0,1,2,7,0,0,0,0,spain
2,24,4,5,2,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,0,germany
3,26,7,8,7,0,0,0,0,0,12,0,0,0,0,1,1,0,1,0,2,0,7,0,0,0,0,italy
2,23,8,12,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0
4,35,12,1,5,2,1,0,0,0,9,0,0,0,0,0,3,1,5,0,0,1,6,0,1,0,0,0
4,20,10,4,3,0,0,0,0,0,11,0,0,0,1,1,4,0,3,0,2,0,19,1,0,0,0,spain
3,27,5,6,3,0,0,0,0,0,6,0,0,0,0,1,3,0,1,0,1,0,10,0,1,0,0,0
5,27,17,7,6,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,2,0,15,0,0,0,1,spain
1,30,10,5,4,0,0,0,0,0,4,0,0,0,0,0,2,0,4,0,1,0,10,0,1,0,0,spain
2,32,6,4,7,0,0,0,0,0,12,0,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,germany
2,20,11,4,5,0,0,0,0,0,5,0,0,0,1,0,0,0,4,0,1,0,14,0,0,0,1,france
5,34,7,8,6,0,0,0,0,0,11,0,0,0,0,0,4,0,7,0,0,0,8,0,0,0,0,germany
2,20,7,1,0,0,1,0,0,0,11,0,0,0,0,0,0,0,6,0,0,1,14,1,0,0,0,0
4,20,10,6,4,0,0,0,0,0,9,0,0,1,0,0,4,1,0,0,1,0,7,0,0,0,0,france
5,25,12,8,6,1,2,0,0,0,11,0,0,2,0,1,2,0,1,0,0,2,6,0,1,0,1,germany
2,30,12,8,8,0,0,0,0,0,7,0,0,0,2,0,2,1,1,1,0,0,11,0,0,0,0,spain
1,34,5,4,6,0,0,0,0,0,5,0,0,0,0,1,2,0,1,0,0,0,12,0,0,0,0,germany
4,13,11,5,4,0,0,0,0,0,7,0,0,0,0,1,3,1,1,1,0,0,17,0,0,0,0,0
6,29,14,6,6,0,0,0,0,0,12,0,0,0,0,1,1,0,2,1,3,0,10,0,0,0,0,0
2,21,8,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,france
4,17,14,6,4,0,0,0,0,0,13,0,0,0,0,0,1,0,1,1,1,0,14,0,0,0,0,italy
3,27,9,8,5,0,0,0,0,0,8,0,0,0,0,1,4,1,1,0,1,0,7,0,0,0,0,spain
6,17,12,8,2,0,1,0,0,0,10,0,0,0,0,0,2,0,2,1,1,1,5,0,0,0,0,spain
1,27,12,7,5,0,0,0,0,0,7,0,0,0,0,0,2,0,3,0,2,0,7,0,0,0,0,italy
3,25,13,8,5,0,0,0,0,0,7,0,0,0,0,0,3,2,2,0,2,0,12,0,0,0,0,italy
2,22,8,7,4,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,15,1,0,0,0,0
5,24,7,5,3,0,2,0,0,0,5,0,0,0,0,1,0,1,2,1,1,2,7,0,0,0,0,germany
0,21,5,8,7,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,13,0,0,1,0,france
2,34,13,5,8,0,0,0,0,0,7,0,0,0,0,1,3,1,3,0,0,0,11,0,0,0,1,italy
6,24,8,2,5,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,1,0,16,0,0,0,0,0
4,21,13,1,1,0,0,0,0,0,4,0,0,0,0,0,2,1,4,0,1,0,17,0,0,0,0,0
3,21,9,7,3,0,1,0,0,0,3,0,0,0,2,0,5,0,2,1,0,1,5,0,1,0,0,france
1,27,9,6,5,1,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,7,0,0,0,1,france
2,23,8,2,6,0,0,0,0,0,6,0,0,0,0,1,0,0,3,0,1,0,11,1,0,0,0,italy
1,31,13,6,6,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,10,0,1,0,0,spain
0,31,8,6,5,0,0,0,0,0,9,0,0,0,2,1,0,0,1,1,0,0,18,0,2,0,0,italy
2,29,8,6,4,0,0,0,0,0,5,0,0,2,0,2,3,0,3,0,1,0,10,0,1,0,0,spain
2,23,8,3,3,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,1,17,0,0,0,0,italy
1,27,10,9,3,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,8,0,2,0,0,0
2,33,6,9,4,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,5,1,0,0,0,france
4,17,8,8,2,0,0,0,0,0,9,0,0,0,1,2,0,0,2,0,0,0,15,1,0,0,0,france
3,31,11,6,2,0,0,0,0,0,11,0,0,1,0,0,1,0,3,0,0,0,8,0,2,0,1,0
2,30,9,8,6,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,2,0,16,0,0,0,0,france
2,22,16,3,3,0,0,0,0,0,8,0,0,1,0,1,2,1,3,0,0,0,10,0,1,0,2,france
3,34,9,5,5,0,1,0,0,0,11,0,0,0,0,0,3,0,1,0,0,1,10,1,0,0,0,france
2,24,11,5,1,0,0,0,0,0,7,0,0,1,0,0,1,1,3,0,0,0,14,0,0,0,0,france
2,18,14,6,1,0,0,0,0,0,7,0,0,0,1,0,2,0,1,2,0,0,15,0,1,0,0,france
0,23,7,11,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,13,0,1,0,0,france
2,26,17,7,3,0,1,0,0,0,10,0,0,0,1,1,2,0,0,1,1,1,14,0,0,0,0,germany
2,33,8,8,2,0,0,0,0,0,7,0,0,0,0,3,0,0,4,0,0,0,13,0,0,0,0,france
4,29,9,6,5,0,0,0,0,0,8,0,0,0,0,1,3,0,2,1,1,0,6,0,0,0,1,germany
2,25,8,11,7,1,1,0,0,0,3,0,0,0,0,1,2,1,2,0,0,1,5,0,0,0,0,spain
2,19,7,4,3,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,13,1,0,0,0,france
2,27,11,8,7,0,0,0,0,0,9,0,0,0,0,0,5,0,7,1,0,0,14,0,0,0,0,italy
3,21,8,4,5,0,0,0,0,0,7,0,0,0,1,0,1,1,2,0,0,0,9,1,0,0,1,germany
2,25,17,5,5,1,1,0,0,0,4,0,0,0,1,1,1,0,2,2,0,1,12,0,0,0,0,spain
5,32,13,7,3,0,0,0,0,0,5,0,0,1,0,0,2,2,5,2,1,0,10,0,0,0,2,france
2,34,10,5,3,1,0,0,0,0,7,0,0,1,1,0,1,0,0,1,1,0,12,1,0,0,0,germany
3,19,9,5,1,0,0,0,0,0,7,0,0,0,0,0,4,0,0,1,2,0,13,1,0,0,0,0
5,15,6,1,2,0,0,0,0,0,7,0,0,0,1,0,1,1,1,0,2,0,7,0,1,0,0,france
4,24,17,8,5,0,0,0,0,0,7,0,0,0,0,1,5,0,1,1,2,0,13,0,0,0,0,germany
0,29,13,7,6,0,0,0,0,0,3,0,0,0,1,0,3,1,3,0,0,0,13,0,1,0,0,spain
2,36,7,4,6,1,0,0,0,0,4,0,0,0,0,0,3,1,1,0,2,0,8,0,0,0,0,0
1,28,13,2,4,0,0,0,0,0,6,0,0,1,0,0,2,0,2,0,1,0,16,0,1,0,0,italy
1,28,7,7,3,2,1,0,0,0,5,0,0,1,1,1,4,0,3,0,0,1,5,0,0,0,0,0
3,24,13,3,3,0,0,0,0,0,10,0,0,0,1,0,2,0,2,0,0,0,18,0,0,0,0,0
4,26,10,8,4,0,0,0,0,0,6,0,0,0,0,0,2,1,2,0,1,0,12,0,0,0,0,france
1,35,18,2,6,0,0,0,0,0,12,0,0,0,1,1,1,0,2,0,1,0,12,0,0,0,0,0
2,22,14,3,5,0,0,0,0,0,7,0,0,2,0,1,3,0,0,1,1,0,5,1,0,0,0,0
5,23,14,1,4,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,1,0,17,0,0,0,2,italy
2,24,14,3,2,0,0,0,0,0,6,0,0,1,1,1,1,0,2,1,0,0,8,1,1,0,0,france
2,33,10,2,5,0,0,0,0,0,9,0,0,2,0,1,4,0,2,1,0,0,16,0,0,0,0,0
1,34,5,4,10,0,0,0,0,0,6,0,0,0,0,0,4,1,2,0,0,0,8,1,0,0,0,spain
5,24,14,3,2,0,0,0,0,0,4,0,0,0,0,0,5,0,1,0,0,0,8,0,0,0,0,spain
5,28,9,5,10,0,1,0,0,0,2,0,0,0,1,1,2,0,2,0,1,1,10,0,0,0,0,italy
5,28,11,5,8,0,2,0,0,0,9,0,0,0,0,0,2,0,0,1,3,2,11,0,0,0,0,italy
3,15,15,6,2,0,0,0,0,0,6,0,0,0,0,1,6,0,3,1,0,0,18,0,0,0,1,italy
4,24,6,5,5,0,1,0,0,0,10,0,0,0,0,0,5,1,3,0,1,1,8,0,0,0,0,italy
4,35,5,5,1,0,0,0,0,0,6,0,0,0,1,0,4,2,1,0,2,0,10,0,0,0,0,germany
1,29,8,4,7,0,1,0,0,0,2,0,0,2,0,1,1,1,1,0,0,1,8,0,0,0,0,spain
4,24,18,5,6,0,0,0,0,0,10,0,0,2,0,1,5,1,3,0,1,0,17,0,1,0,0,spain
5,25,13,5,5,0,0,0,0,0,9,0,0,0,0,1,3,0,3,2,1,0,17,0,0,0,0,italy
1,22,8,4,5,0,0,0,0,0,5,0,0,0,0,1,3,0,2,0,0,0,11,0,0,0,0,france
1,15,13,9,4,0,0,0,0,0,8,0,0,0,0,2,5,0,0,0,0,0,7,1,0,0,0,italy
2,27,15,7,6,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,1,0,12,0,0,0,0,0
0,15,10,4,2,0,0,0,0,0,10,0,0,0,0,0,1,0,3,0,1,0,12,0,0,0,0,spain
1,13,7,2,4,0,0,0,0,0,11,0,0,0,1,0,1,1,0,1,0,0,8,0,0,0,0,spain
3,33,8,2,7,0,0,0,0,0,3,0,0,1,0,0,3,0,4,0,0,0,14,0,0,1,1,0
2,21,13,2,4,0,0,0,0,0,6,0,0,0,1,2,2,0,2,1,0,0,11,0,0,0,0,spain
3,23,9,2,7,0,0,0,0,0,7,0,0,1,0,0,2,0,0,0,1,0,15,0,0,0,0,spain
6,25,13,4,7,0,0,0,0,0,12,0,0,2,0,0,2,0,4,0,1,0,15,0,0,0,0,spain
1,22,10,5,8,0,0,0,0,0,3,0,0,0,1,0,2,0,2,0,1,0,6,2,0,0,0,spain
4,32,7,5,8,0,2,0,0,0,5,0,0,0,0,1,2,0,2,0,5,2,17,0,0,0,0,italy
3,13,13,2,3,1,0,0,0,0,17,0,0,0,0,0,2,0,3,0,2,0,17,0,0,0,1,france
3,28,12,6,5,0,0,0,0,0,8,0,0,0,0,1,3,1,1,0,1,0,14,0,0,0,1,italy
6,17,10,4,4,0,0,0,0,0,9,0,0,1,1,1,3,0,1,2,2,0,6,0,0,0,0,france
3,26,11,9,5,1,1,0,0,0,12,0,0,0,1,2,2,1,1,0,1,1,9,0,1,0,0,france
1,31,10,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,italy
3,32,10,9,6,0,0,0,0,0,5,0,0,0,0,0,2,0,5,0,0,0,15,0,0,0,0,0
5,19,13,7,5,0,0,0,0,0,7,0,0,1,1,0,1,1,1,1,3,0,14,0,0,0,1,0
6,20,9,4,3,0,1,0,0,0,8,0,0,0,1,0,0,1,1,0,1,1,10,0,0,0,1,france
5,30,4,4,3,1,0,0,0,0,7,0,0,0,0,0,2,0,4,0,0,0,13,0,0,0,0,france
4,14,6,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0
0,32,12,11,4,0,0,0,0,0,9,0,0,0,1,0,3,0,5,0,0,0,10,0,0,0,0,0
3,27,11,5,8,0,2,0,0,0,7,0,0,0,1,1,3,0,1,1,0,2,9,0,0,0,0,0
3,15,16,6,5,0,0,0,0,0,7,0,0,0,1,0,3,0,2,0,2,0,7,0,0,0,0,spain
2,26,6,1,6,0,1,0,0,0,10,0,0,1,0,0,1,0,0,2,0,1,5,0,0,0,0,italy
2,21,5,6,6,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,1,0
2,20,9,3,3,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,7,0,0,0,0,0
2,20,9,3,4,0,1,0,0,0,5,0,0,0,0,0,4,3,3,1,0,1,7,0,0,0,0,0
2,28,9,8,4,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,1,0,11,0,0,0,0,italy
4,28,13,9,4,0,0,0,0,0,5,0,0,0,1,1,6,0,1,0,0,0,5,1,0,0,0,france
3,30,9,4,7,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,10,1,2,0,1,spain
6,30,12,8,5,1,1,0,0,0,11,0,0,1,0,0,1,1,5,1,1,1,11,0,0,0,0,italy
2,41,8,2,4,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,7,0,0,0,1,france
3,33,8,3,6,1,1,0,0,0,9,0,0,0,0,0,1,0,4,1,1,1,18,0,0,0,0,france
1,26,10,10,2,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,0,0,4,0,0,0,0,france
3,28,8,7,10,1,0,0,0,0,6,0,0,0,0,0,4,0,1,1,0,0,7,0,0,0,0,0
0,35,9,7,7,1,1,0,0,0,6,0,0,0,1,0,1,0,2,0,0,1,13,0,0,0,0,0
3,26,8,6,5,1,1,0,0,0,7,0,0,0,0,1,1,1,1,0,1,1,15,0,0,0,0,0
3,25,12,2,8,0,0,0,0,0,7,0,0,0,0,0,2,0,2,1,4,0,15,0,0,0,0,0
1,18,22,9,3,0,0,0,0,0,6,0,0,0,1,2,2,1,2,3,2,0,6,0,0,0,0,0
1,35,9,4,7,0,0,0,0,0,8,0,0,0,1,0,1,0,2,0,0,0,9,0,0,0,0,0
4,26,12,3,6,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,2,0,13,0,0,0,0,0
4,31,9,5,5,0,2,0,0,0,7,0,0,0,0,0,0,1,3,0,0,2,13,0,0,0,0,0
3,33,8,3,7,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0
2,24,4,11,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0
7,18,13,4,9,1,1,0,0,0,11,0,0,0,1,0,5,0,3,0,1,1,18,0,0,0,1,0
1,30,11,4,4,0,0,0,0,0,2,0,0,1,0,0,3,0,1,2,0,0,9,0,0,0,0,0
3,18,13,5,7,0,0,0,0,0,5,0,0,0,1,0,1,0,7,0,0,0,12,0,1,0,0,0
4,17,8,8,4,0,1,0,0,0,5,0,0,0,0,1,7,1,0,1,2,1,6,0,0,0,0,0
5,29,17,4,6,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0
2,27,13,2,4,0,0,0,0,0,4,0,0,0,2,0,3,0,2,0,1,0,8,0,0,0,0,0
3,24,13,5,8,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,1,0,14,0,0,0,0,0
2,34,11,6,6,0,0,0,0,0,8,0,0,0,0,1,4,0,2,0,2,0,18,0,0,0,0,0
3,24,17,2,10,0,1,0,0,0,6,0,0,0,0,1,1,1,1,0,2,1,15,0,0,0,0,0
4,29,9,6,2,1,0,0,0,0,8,0,0,0,0,0,3,0,9,0,0,0,12,0,3,0,0,0
0,19,11,5,3,1,0,0,0,0,11,0,0,2,0,0,3,0,1,0,0,0,12,0,0,0,0,0
4,27,14,2,2,0,0,0,0,0,9,0,0,0,0,0,1,0,4,0,0,0,6,0,0,0,0,0
3,35,12,5,10,0,1,0,0,0,9,0,0,0,1,1,1,0,2,0,0,1,13,0,0,0,0,0
3,23,12,2,2,0,0,0,0,0,11,0,0,0,0,0,2,0,3,0,2,0,9,0,0,0,0,0
4,18,13,6,4,0,0,0,0,0,6,0,0,0,0,0,3,1,2,0,0,0,15,0,1,0,0,0
0,23,13,13,8,0,0,0,0,0,6,0,0,0,0,0,4,1,2,0,0,0,7,0,2,0,0,0
2,18,14,7,2,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,10,0,1,0,0,0
4,21,12,3,6,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,14,2,1,0,0,0
4,32,9,9,7,0,0,0,0,0,7,0,0,0,1,1,1,0,2,0,1,0,8,0,0,0,0,0
1,33,14,4,7,0,0,0,0,0,7,0,0,0,0,2,0,0,1,2,2,0,12,0,0,0,0,0
2,23,10,9,4,1,1,0,0,0,4,0,0,0,2,0,4,0,4,0,0,1,9,1,0,0,0,0
2,15,9,7,4,0,0,0,0,0,8,0,0,0,1,1,3,0,4,0,0,0,10,0,0,0,0,0
2,33,7,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,10,0,1,0,0,0
2,24,9,7,0,0,0,0,0,0,6,0,0,0,0,0,1,1,5,0,0,0,4,0,1,0,0,0
0,20,19,2,3,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,0,0,16,0,0,0,0,0
4,30,11,7,4,0,0,0,0,0,6,0,0,1,0,1,2,0,3,0,2,0,17,0,0,0,1,0
2,25,12,3,8,0,0,0,0,0,4,0,0,0,0,1,1,0,3,0,1,0,10,0,0,0,1,0
2,32,9,6,6,0,0,0,0,0,5,0,0,0,0,0,3,1,4,0,0,0,9,0,0,0,0,0
5,26,11,4,5,0,1,0,0,0,8,0,0,0,0,0,1,0,1,1,2,1,6,1,0,0,0,0
1,32,10,5,7,0,0,0,0,0,8,0,0,0,0,0,5,0,2,0,0,0,15,0,0,0,0,0
4,17,10,7,6,0,1,0,0,0,3,0,0,0,1,0,5,3,4,0,0,1,14,0,0,0,1,0
2,23,14,6,4,0,1,0,0,0,5,0,0,0,1,0,1,1,2,1,0,1,6,0,0,0,0,spain
2,21,11,8,3,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,1,0,15,1,1,0,1,italy
